text,category,sentiment,rawsentenceIdx
2016년의 첫날을 신라호텔과 함께 했네요,화장실,1,1157
담배피는 사람들이랑 섞여서 차 인수 받는데 불쾌했습니다,화장실,0,1157
이었고 방은 최신식으로 전자 동 리모컨으로 조절이 가능하였으며 욕실도 넓고 좋았습니다,화장실,1,1159
룸은 비교적 길다란 형태라 쇼파에 누가 앉으면 침대에서 티비가 안보임 그러나 뷰가 좋고 신라하면 침구 침구가 너무 좋음,화장실,1,1168
특히 침대가 푹신푹신하고 좋았네요,화장실,1,1201
겨울에 야외 자쿠지에 몸담고 있으면 얼굴은 시원하고 몸은 따뜻하고 정말 좋아요,화장실,1,1210
먼저 객실에 체크인하고 들어가 엑스트라 베드를 확인하던 도 중 엑스트라 베드에 누웠을 때 머리 부분에 위치한 욕실 자동 블라인드를 내리니 갑자기 나무에서 이상한 은색 가루가 떨어지는 것을 발견했습니다,화장실,0,1258
보아하니 먼지는 아니고 블라인드 자체에서 나온 물질로 보였습니다,화장실,0,1258
손으로 밀어보니 손가락에 흔색 가루가 뿌옇게 묻어서 정말 깜짝 놀랐습니다,화장실,0,1258
먼지 알러지가 있는 일행은 기 겁을 했습니다,화장실,0,1258
들어오자 마자 데스크 위에는 먼지가 희미하게 보일 정도였고 아무리 흡연실이라도 그렇지 담배 냄새가 복도에서 부터 풍겨서 어이가 없었습니다,화장실,0,1258
방 구조도 이 상하게 생기는 등 룸 컨디션이 불쾌해서 화가 났습니다,화장실,0,1258
여전히 흡연층이라 냄새는 났습니다,화장실,0,1258
아무리 흡연층이라도 공조 시스템 관리를 더 철저히 하거나 디퓨져나 스프레이를 관리해 향기로운 냄새가 날 수 있었으면 좋겠습니다,화장실,0,1258
수질도 깨끗했고 배드 온열이 들어와 바람 부는 밤 배드에 앉앉아서 편히 쉴 수 있었습니다,화장실,1,1258
몰튼 브라운 어매니티 괜찮았습니다,화장실,1,1258
거위털 침구는 너무나도 포근했고 침대 매트리스가 너무 편안했으며 특히 엑스트라 배드의 매트리스도 실망스럽지는 않았습니다,화장실,1,1258
그런데 그물은 신라호텔 객실에서 있던 물과 같은 것 냉장되지 않았으며 물에서는 비린 냄새가 나 마실 수 없었습니다,화장실,0,1260
다만 환기가 좀 안 되서 먼지가 좀 있는 거 빼놓고는 나무랄 데가 없었던 거 같습니다,화장실,1,1261
오래된 건물이라 방은 좁지만 거의 유일한 단점이 다 싶을 정도로 방을 서비스 로 꽉 꽉 채워놨고 대형 편안한 침대 고급스러운 화장실 소파로 어 메니티도 몰튼 브라운 리모컨이 다소 불편해서 부모님이 쓰기 어려워하시는 점 외에는 콘덴서도 많고 방 편의시설이 잘 되어 있음,화장실,1,1263
책상 위에 각종 플러그 무료 인터넷 특히 침대에서 노트북을 사용할 수 있게 침대 옆 테이블에 콘센트가 있고 핸드폰도 충전할 수 있습니다,화장실,1,1268
또한 욕실의 화장품은 럭셔리한 몰턴 브라운을 사용하였고 냄새가 좋았습니다,화장실,1,1268
침대 밑에는 이불이 깔려 있어 물어 봤더니 피더 배드라고 거위털 이불 같은 것을 깔아서 구름 위에 자는 것처럼 온 몸을 감싸 안아 주는 느낌으로 잠을 잤습니다,화장실,1,1268
근데 아쉬운 점은 가운이 너무 크고 슬리퍼가 커서 2박3일 동안 사용을 못하고 잠을 잤던 기 억이 납니다,화장실,0,1268
또한 금고는 위로 개폐하는 것으로 갑자기 닿히면 손을 다칠 염려가 있어 위험해 보였습니다,화장실,0,1268
또한 포트에는 이물질이 쫌 있어서 아쉽고 이야기를 하려고 했는데 그냥 왔네요,화장실,0,1268
곳곳에 조각 등도 배치되어 있어 산책하는 겸 해서 걷고 있노라면 기분이 아주 좋아진답니다,화장실,1,1272
방은 굉장히 널찍했고 욕조랑 샤워실이 따로 되어 있어 좋았습니다,화장실,1,1276
럭셔리한 호텔에서 숙박할 수 있는 현대적인 디자인 내 방은 전망이 좋았는데 남 산 해 하지만 한 욕조와 침대 사이에 있는 아주 좋아 하지 않는데 나무 아래에 있는 블라인드가 원격 제어 가 항상 닫힙니다,화장실,0,1283
방은 매우 좋았지만 작은 킹 사이즈 침대도 있어,화장실,1,1284
하룻밤에 30 여분의 침대가 나쁘지 않다,화장실,1,1284
완벽한 객실 편안한 침대 및 침구 욕실은 큰 샤워와 욕조가 분리된 아주 좋은 효율적인 헤어 드라이어,화장실,1,1295
북미 지역 전원 코드 수용할 수 있는 전원 콘센트 충전 플러그도 있었습니다,화장실,1,1295
화장실도 최고입니다,화장실,1,1296
책상은 큰 창 과 큰 조명은 사각형 밖에서 느끼게 해 전체적인 방은 불이 다,화장실,0,1303
있는 합리적인 샤워와 욕실 크기 객실 목욕탕 하는 세면대 변기와 작은 전자 패널 벽면 에 대한 운영 체제 스타일이 지,화장실,1,1303
욕실은 약간 작은 감을 길이로 손님들이 대부분 두려워 했지만 샤워 방은 매우 넓고 좋습니다,화장실,1,1303
일반적인 호텔에 있는 모든 방이었고 욕실 용품의 질은 좋았습니다,화장실,1,1303
충전 포트 두면 침대에 위치 합니다,화장실,0,1321
침대는 편안하고 좋은 큰 푹신한 베개 자동 셔터 블라인드가 있는 욕실 몰튼 브라운 세면도구 도 칫솔 치약은 좋은 품질이 좋고 정말 좋은 휴식이 필요한 레드 아이 파이트 아침 식사 라는 매우 다양한 건강한 맛집을 의식 합니다,화장실,1,1322
1월 7일 저의 서비스 객실 기준과 직원들 바디 워시 샴푸 바디 로션 과 컨디셔너는 제공되는 브라운 에서 매일 용해 과 사랑에 빠지지 었다,화장실,0,1324
진저 향기가 납니다,화장실,1,1324
큰 욕실 용품도 질이 좋았습니다,화장실,1,1326
이었지만 이 회사는 관리 를 전혀 하지 않은 베개들이 있기 때문에 우리가 머무는 동안 우리의 경부 또는 목 에서 부드러운 깃털 베개 변형된 자 다,화장실,0,1327
신선한 냄새가 나는 복도에 들어서자 마자 었다,화장실,0,1330
대리석으로 된 욕실과 레인 샤워기가 있는 욕조가 모두 세면도구와 편의 시설이 최고 침대는 편안하고 방의 모든 것은 자동 아침 식사도 훌륭했구요,화장실,1,1330
문도 없고 무성한 복도에 카펫 가 있기 때문에 산에 있는 멋진 전망이 라기 보다는 멋진 공원에 남 페인팅 나무에 빛 입니다,화장실,1,1333
뜨거운 너무 춥고 건조한 음 식 였다,화장실,0,1337
결국 이 문제는 수압을 알게 되었다,화장실,0,1354
침대도 좋았고 특히 같은 욕조가 보여서 통해 유리로 할 수 있습니다,화장실,1,1359
저는 자동으로 플러시 화장실 나는 이런 걱정은 잊고 다른 후 호텔 출발 조명을 밝게 변기가 있는 좋은 필요 없기 때문에 가볍지 해제할 수 있습니다,화장실,0,1376
다른 것들을 방 호텔은 크고 편안한 침대 큰 욕실 좋은 샤워 빠른 인터넷 조명 버튼이 답변하기 정말 쉽습니다,화장실,1,1376
방은 깨끗하고 공간 활용하는 스마트 욕실에는 유리벽 방 만들기 때문에 기분이 더 큰 방을 열 수 있습니다,화장실,1,1382
우리의 첫 번째 숙박은 2일 밤을 즐기는 한 슈피리어 스위트 매우 넓은 거실과 침실이 분리 매우 관대 하고 욕실에 샤워 시설 욕조 이에 2 최고층 전망이 정말 인상적이었습니다,화장실,1,1389
욕실은 아주 좋은 아주 좋은 미니 바도 좋고 큰 침대가 있었습니다,화장실,1,1393
본 호텔의 로비는 아름다운 밤 정교하게 장식 된 조명과 나무들 이다,화장실,1,1395
모든 객실이 리노베이션 된 풀장 이었다,화장실,1,1397
욕실은 고급스럽고 영리한 자는 어떻게 분리 뒷가죽 서비스 편의 시설 할 수 있는 최고의 로션 샴푸 등 모든 호텔이나 서비스들이 장관입니다,화장실,1,1401
그랜드 디럭스 룸에서 3일을 머무를 수 있는 이 그 지큐티브 방은 답답한 새로 보인다,화장실,0,1405
체크인 한 방은 바람이 세 가지 경영 및 초기 준비 각 객실에는 공간이 있고 사랑스러운 현대적인 가구 거대한 객실이 갖춰져 있고 자동 블라인드는 바의 물건 모든 방에 완벽한 곳 조명 50 인치의 삼성 침구도 매우 부드러운 침대 화장실은 분리된 샤워와 욕조에 큰 비가 오는 것이 큰 샤워실 몰튼 브라운 제품 및 기능을 전체 자동 비데도 있고 팬은 좌석과 자신을 건조 할 수 있습니다,화장실,1,1412
우리가 예약한 트윈 침대 두 개의 싱글 베드가 조금 작은 것 같았다,화장실,0,1422
샴푸 린스도 답답하 제품 커피 머신이 있다,화장실,0,1422
몰튼 브라운 제품이 있다,화장실,1,1423
객실은 아주 현대적이고 잘 갖추어 져 있는 클럽 멋진 깃털 이불 베개와 매트리스 로 자동 변기 빗방울 샤워시설 욕조 최고급 세면 용 품 큰 도 있었어요,화장실,1,1424
방은 넓고 침대는 아주 편안하고 리모컨이 사용할 수 있는 토출구을,화장실,1,1433
나는 내 인생 최고의 호텔 아침 식사는 촬영 바리스타 에 의 해 에 스프레소 두 좋고 막을 수 없는 일 수영장은 멋진 놀라운 과정과 헬스장은 실행 중인 하나밖에 여러 고대 객체 침실은 정말 좋은 매우 편안하고 넓고 침대는 좋은 아름다운 경치 좋은 경험을 하고는 할 수 있는 욕조도 있었고 큰 공간도 필요한 것은 화장실 변기가 자리한 전자 매체 기화기 및 건조 시키면 건조부,화장실,1,1434
새로 개조된 방 넓은 방 스파 욕조가 있습니다,화장실,1,1435
침구 와 베개 는 안락 하 킹 사이즈 침대 가 있 는 표준 전자 제어 조명 등 이 있 다,화장실,1,1444
안전 하 넓 은 옷장 다리미 등 이 있 다,화장실,1,1444
욕실 은 넓 고 전체 뷰를 보 수 있 습니다,화장실,1,1444
별도 의 욕조 와 샤워 공간 레인 샤워 헤드 충분 하 샴푸 타월 헤어 드라이어 등 이 있 습니다,화장실,1,1444
완벽한 욕실 제품 수건과 슬리퍼 및 목욕 가운도 매우 편안했어요,화장실,1,1448
아이패드를 좋아하지 포트에 끌어당기는 사람 바로 옆 침대 및 기 타 다양한 첨단 기술 자동 블라인드 제어,화장실,0,1462
같이 시설 아시아 가운과 슬리퍼를 함께 칫솔 치약 벼슬 등이 있다,화장실,0,1465
개인 세면도구 이는 매우 일반적인 기준과 달리 우리는 아시아만 먹을 수 있는 비누 샴푸 린스 위치 시설은 아름다운 스파 풀장 피트니스 짐도 많고 사용합니다,화장실,1,1465
침대는 매우 편안하고 욕실도 넓고 현대적 입니다,화장실,1,1468
음식도 아주 맛있었습니다 가장 좋았던 것은 침대 구름 위에서 자는 것 같은 느낌 욕실 어 메니티는 샴푸와 비누 와 함께 정말 좋은 무료 정말 좋은 호텔입니다,화장실,1,1476
세면 도구도 아주 좋은 냄새가 났어요,화장실,0,1487
객실은 넓고 편안한 모든 편의 시설을 상상할 수 있는 유일한 단점은 욕실에는 미닫이 문이 있 맞아요,화장실,1,1496
객실과 욕실은 넓고 아름답게 가구 소파 테이블 끝에서 놀아요,화장실,1,1504
그래서 캐브 후드부의 합니다,화장실,0,1511
별도 욕조 침대 린넨 이 뛰어나며 메이드 서비스도 좋았습니다,화장실,1,1543
방은 잘 정리되어 있었어요,화장실,1,1548
블라인드 전자 원격 제어,화장실,0,1556
트윈룸은 싱글 침대도 넘 작았어요 ㅠ,화장실,0,1564
여러 베개 골라 베는 재미도 있었구요,화장실,1,1581
먼지 알러지가 심한 부부라 창문이 열리지 않는 구조라 비 많이 오는 날임에도 불구하고 가습기 요청했습니다,화장실,0,1587
신라호텔 전체가 은은한 등에 좋은 푹신한 가구 소파 등 로 괜찮으나 룸 역시 마약 침대로 소문난 일어나 기 싫어지는 침대 그냥 앉으면 들어가는 푹신한 소파 멋진 대리석 세면대 끝내 주는 남산뷰를 자랑하는 창문과 욕실에서의 남산타워 전망 등 얘기할 거리가 너무 많습니다,화장실,1,1620
방도 엄청 청결하고 침대도 대 박 편하고 용 어 매니티도 좋고 아기 침대 가습기도 요청한 대로 준비해주셨어요,화장실,1,1623
1 첫 번째 위치 오는 길 역이랑 상당히 가깝습니다,위치,1,6
도보로도 충분히 갈 수 있는 편리한 거리에 호텔 바로 앞 장충체육관 근처로 요거프레소와 편의점도 있어 편리했습니다,위치,1,6
2 식당 한 중 일 식당으로 유명하죠,위치,0,6
그냥 가보세요,위치,0,68
남산이 바로 보이는 뷰가 좋은 호텔,위치,1,71
짧은 거리지만 셔틀 탈 걸 그랬어요,위치,1,72
서울시내가 잘 보임 시내와 근거리,위치,1,88
명동이랑 인접해서 좋은데 차 없으면 힘들듯합니다,위치,1,97
연결도 없고 그냥 짐 들고 올라가야 하니까요,위치,0,97
산책로가 잘 되어 있다,위치,1,103
대중교통을 타고 접근하기엔 살짝 번거럽고 자차를 끌고 가면 발랫은 2만5000원 아니면 좀 걸어서 주차장에 대야 하는데 일 때문에 온 거라 짐이 많아서 발랫을 사용했는데 발랫비가 좀 과한 느낌 그 거 말고 숙소나 직원 조식 다 훌륭했어요,위치,0,112
하지만 주변에 이용할 만한 것들이 부족해서 다소 편의성은 떨어집니다,위치,0,124
출장 때문에 머무르게 되는데 위치가 참 좋은 거 같아요,위치,1,144
뷰도 좋고 조용하고 아주 격이 있는 좋은 호텔이였음,위치,1,148
남산 및 동국대랑 가깝고 셔틀버스가 있어서 교통비도 절약 할 수 있었고 에프터눈 티가 만족스러웠습니다,위치,1,154
워낙 유명하니,위치,0,163
위치도 나름 만족하고 셔틀버스가 있어서 동대문이나 명동 나갈 때 따로 교통비도 안 들고 헬스장 및 수영장도 만족스럽습니다,위치,1,166
도심 숲 교통,위치,1,170
일 년에 한 두 번 정도 이용을 하는 호텔 동대문과 명동을 왔다,위치,1,248
할 수 있으며 신라에서 제공하는 무료 셔틀이 있어 편리 하다,위치,1,248
